split,label,seq_length
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,44
val,abnormal,44
val,abnormal,44
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,38
val,abnormal,32
val,abnormal,99998968
val,abnormal,31
val,abnormal,32
val,abnormal,32
val,abnormal,29
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,10692704
val,abnormal,10709374
val,abnormal,10270624
val,abnormal,10562071
val,abnormal,10234403
val,abnormal,9561683
val,abnormal,9390435
val,abnormal,9495481
val,abnormal,10539487
val,abnormal,9380014
val,abnormal,9074226
val,abnormal,8817093
val,abnormal,9874732
val,abnormal,10333987
val,abnormal,821406
val,abnormal,626941
val,abnormal,568771
val,abnormal,579441
val,abnormal,795823
val,abnormal,767807
val,abnormal,476716
val,abnormal,444298
val,abnormal,725163
val,abnormal,670339
val,abnormal,655046
val,abnormal,685653
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,21875
val,abnormal,558
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,31
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,3722
val,abnormal,3309
val,abnormal,1450
val,abnormal,8834
val,abnormal,8833
val,abnormal,34
test,abnormal,32
test,abnormal,7161
test,abnormal,32
test,abnormal,7143
test,abnormal,33
test,abnormal,32
test,abnormal,8837
test,abnormal,8872
test,abnormal,35
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,33
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,32
test,abnormal,31
test,abnormal,31
test,abnormal,56
test,abnormal,56
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,32
test,abnormal,56
test,abnormal,57
test,abnormal,56
test,abnormal,34637
test,abnormal,3246545
test,abnormal,394696
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,5602
test,abnormal,5109
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,34
test,abnormal,33
test,abnormal,35
test,abnormal,33
test,abnormal,32
test,abnormal,33
test,abnormal,35
test,abnormal,33
test,abnormal,33
test,abnormal,32
test,abnormal,33
test,abnormal,35
test,abnormal,32
test,abnormal,39
test,abnormal,39
test,abnormal,49174273
test,abnormal,51265024
test,abnormal,48376603
test,abnormal,3808
test,abnormal,3777
test,abnormal,1709
test,abnormal,10146
test,abnormal,10362
test,abnormal,10180
test,abnormal,5484909
test,abnormal,125
test,abnormal,5817
test,abnormal,16061
test,abnormal,13298
test,abnormal,3715
test,abnormal,3677
test,abnormal,9890
test,abnormal,102
test,abnormal,42273
test,abnormal,163
test,abnormal,7171
test,abnormal,2780
test,abnormal,4866
test,abnormal,4395
test,abnormal,31238
test,abnormal,6655
test,abnormal,6299
test,abnormal,6651
test,abnormal,6862
test,abnormal,11105
test,abnormal,6264
test,abnormal,5430
test,abnormal,11082
test,abnormal,11800
test,abnormal,38494
test,abnormal,7981
test,abnormal,44610
test,abnormal,12152
test,abnormal,12713
test,abnormal,10679
test,abnormal,29
test,abnormal,39
test,abnormal,40
test,abnormal,40
test,abnormal,40
test,abnormal,40
test,abnormal,40
test,abnormal,626
test,abnormal,108
test,abnormal,108
test,abnormal,34
test,abnormal,1640
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,136
test,abnormal,136
test,abnormal,31
test,abnormal,628
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,150
test,abnormal,31
test,abnormal,628
test,abnormal,31
test,abnormal,30
test,abnormal,30
test,abnormal,600
test,abnormal,14496
test,abnormal,7147
test,abnormal,7147
test,abnormal,34
test,abnormal,5223
test,abnormal,5769
test,abnormal,6228
test,abnormal,125
test,abnormal,125
test,abnormal,125
test,abnormal,129
test,abnormal,118
test,abnormal,14458
test,abnormal,118
test,abnormal,14839
test,abnormal,122
test,abnormal,125
test,abnormal,118
test,abnormal,118
test,abnormal,29
test,abnormal,30
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,94
test,abnormal,94
test,abnormal,94
test,abnormal,94
test,abnormal,94
test,abnormal,41
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,1226
test,abnormal,12312
test,abnormal,1500
test,abnormal,31
test,abnormal,34
test,abnormal,552
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,38
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,38
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,38
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,38
test,abnormal,31
test,abnormal,31
test,abnormal,29
test,abnormal,7162
test,abnormal,7162
test,abnormal,7162
test,abnormal,7190
test,abnormal,7190
test,abnormal,7190
test,abnormal,958
test,abnormal,958
test,abnormal,958
test,abnormal,7162
test,abnormal,958
test,abnormal,958
test,abnormal,7190
test,abnormal,7190
test,abnormal,7190
test,abnormal,958
test,abnormal,919967
test,abnormal,799771
test,abnormal,958847
test,abnormal,958914
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,28
test,abnormal,28
test,abnormal,28
test,abnormal,28
test,abnormal,28
test,abnormal,32
test,abnormal,28
test,abnormal,1702736
test,abnormal,3980
test,abnormal,3749
test,abnormal,3849
test,abnormal,3754
test,abnormal,3580
test,abnormal,3730
test,abnormal,3612
test,abnormal,3567
test,abnormal,3346
test,abnormal,3329
test,abnormal,3389
test,abnormal,4064
test,abnormal,3275
test,abnormal,3188
test,abnormal,3207
test,abnormal,3063
test,abnormal,3454
test,abnormal,5370
test,abnormal,3774
test,abnormal,4136
test,abnormal,3179
test,abnormal,3453
test,abnormal,3396
test,abnormal,3175
test,abnormal,3689
test,abnormal,3528
test,abnormal,4240
test,abnormal,3583
test,abnormal,2974
test,abnormal,3327
test,abnormal,3209
test,abnormal,3174
test,abnormal,3356
test,abnormal,15086
test,abnormal,3383
test,abnormal,3134
test,abnormal,3306
test,abnormal,4280
test,abnormal,3142
test,abnormal,4094
test,abnormal,4271
test,abnormal,3478
test,abnormal,3626
test,abnormal,13093
test,abnormal,13628
test,abnormal,27420046
test,abnormal,27188201
test,abnormal,30530545
test,abnormal,27498602
test,abnormal,26354664
test,abnormal,35
test,abnormal,47
test,abnormal,47
test,abnormal,47
test,abnormal,75
test,abnormal,6548
test,abnormal,6497
test,abnormal,2416
test,abnormal,11496
test,abnormal,7089
test,abnormal,6968
test,abnormal,6667
test,abnormal,5733
test,abnormal,5342
test,abnormal,5119
test,abnormal,4997
test,abnormal,4293
test,abnormal,3990
test,abnormal,3985
test,abnormal,11347
test,abnormal,3656
test,abnormal,3440
test,abnormal,3038
test,abnormal,3022
test,abnormal,3072
test,abnormal,3281
test,abnormal,3448
test,abnormal,3189
test,abnormal,3068
test,abnormal,11114
test,abnormal,3163
test,abnormal,2569
test,abnormal,2487
test,abnormal,2471
test,abnormal,3457
test,abnormal,2261
test,abnormal,2297
test,abnormal,2447
test,abnormal,2492
test,abnormal,1764
test,abnormal,10143
test,abnormal,2144
test,abnormal,10174
test,abnormal,9129
test,abnormal,8924
test,abnormal,8278
test,abnormal,7345
test,abnormal,36058
test,abnormal,35875
test,abnormal,34
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,102
test,abnormal,111
test,abnormal,45
test,abnormal,33
test,abnormal,217547
test,abnormal,356308
test,abnormal,461596
test,abnormal,567
test,abnormal,570
test,abnormal,1186
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,29
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,29
test,abnormal,30
test,abnormal,30
test,abnormal,34
test,abnormal,30
test,abnormal,30
test,abnormal,31
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,32
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,31
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,29
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,30
test,abnormal,47257
test,abnormal,5487
test,abnormal,4784
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,6111698
test,abnormal,84
test,abnormal,5242453
test,abnormal,31
test,abnormal,562
test,abnormal,34
test,abnormal,6777
test,abnormal,299
test,abnormal,164
test,abnormal,157
test,abnormal,108
test,abnormal,102
test,abnormal,1237
test,abnormal,2156
test,abnormal,34
test,abnormal,34
test,abnormal,36
test,abnormal,37
test,abnormal,36
test,abnormal,9869
test,abnormal,11314818
test,abnormal,10830576
test,abnormal,33
test,abnormal,73
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,32
test,abnormal,31
test,abnormal,8631184
test,abnormal,7889486
test,abnormal,7817910
test,abnormal,7672620
test,abnormal,6577452
test,abnormal,8238689
test,abnormal,8429197
test,abnormal,7458526
test,abnormal,6543357
test,abnormal,7960313
test,abnormal,7889354
test,abnormal,30
test,abnormal,30
test,abnormal,30
test,abnormal,6908639
test,abnormal,19369
test,abnormal,19369
test,abnormal,6477599
test,abnormal,19369
test,abnormal,19369
test,abnormal,19369
test,abnormal,19369
test,abnormal,6827472
test,abnormal,19373
test,abnormal,19369
test,abnormal,19373
test,abnormal,28080049
test,abnormal,27568634
test,abnormal,29107884
test,abnormal,8967
test,abnormal,29
test,abnormal,34
test,abnormal,84
test,abnormal,85
test,abnormal,85
test,abnormal,84
test,abnormal,85
test,abnormal,85
test,abnormal,84
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,36
test,abnormal,36
test,abnormal,32
test,abnormal,146599
test,abnormal,84
test,abnormal,40
test,abnormal,32
test,abnormal,34
test,abnormal,33
test,abnormal,32
test,abnormal,602
test,abnormal,1785
test,abnormal,34
test,abnormal,34
test,abnormal,4484
test,abnormal,2856
test,abnormal,33
test,abnormal,31
test,abnormal,33
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,915
test,abnormal,13207806
test,abnormal,16446752
test,abnormal,561
test,abnormal,13389
test,abnormal,31
test,abnormal,38
test,abnormal,31
test,abnormal,31
test,abnormal,38
test,abnormal,38
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,38
test,abnormal,38
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,38
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,31
test,abnormal,33
test,abnormal,33
test,abnormal,31
test,abnormal,31
test,abnormal,34001
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,33
test,abnormal,5651
test,abnormal,29
test,abnormal,10318
test,abnormal,11436
test,abnormal,14070
test,abnormal,1177
test,abnormal,31
test,abnormal,45
test,abnormal,45
test,abnormal,45
test,abnormal,45
test,abnormal,45
test,abnormal,8424
test,abnormal,147
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,48
test,abnormal,29
test,abnormal,31
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,29
test,abnormal,27
